SPDR S&P 500 ETF Trust,Last: 447.26,Change:  -1.44
"Date: February 8, 2022, 3:06 AM EST",Bid: 448.1,Ask: 448.13,Size: 5*1,"Volume: 84,472,859"
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Mar 18 2022,SPY220318C00458000,5.88,-1.82,6.09,6.12,1658,0.1848,0.3503,0.0144,5354,458.00,SPY220318P00458000,15.79,0.085,17.01,17.42,655,0.1767,-0.6664,0.0141,5504
Fri Mar 18 2022,SPY220318C00459000,5.38,-1.815,5.65,5.68,2477,0.1827,0.3342,0.0144,7039,459.00,SPY220318P00459000,16.4,0.175,17.5,18.02,8,0.1741,-0.682,0.014,3902
Fri Mar 18 2022,SPY220318C00460000,5.2,-1.52,5.23,5.26,8906,0.1807,0.3185,0.0142,32817,460.00,SPY220318P00460000,18.76,1.94,18.16,18.75,210,0.1739,-0.6976,0.0138,16841
Fri Mar 18 2022,SPY220318C00461000,4.8,-1.46,4.84,4.87,2720,0.1785,0.3029,0.0141,4808,461.00,SPY220318P00461000,19,1.58,18.74,19.27,121,0.1712,-0.713,0.0136,5568
Fri Mar 18 2022,SPY220318C00462000,4.5,-1.31,4.46,4.49,4434,0.1765,0.2872,0.0139,6806,462.00,SPY220318P00462000,20,2,19.4,19.93,13,0.1685,-0.7282,0.0134,5328
Fri Mar 18 2022,SPY220318C00463000,4.08,-1.31,4.1,4.13,2974,0.1747,0.2715,0.0136,6203,463.00,SPY220318P00463000,20.89,2.315,19.85,20.77,3,0.1667,-0.7432,0.0131,3872
Fri Mar 18 2022,SPY220318C00464000,3.68,-1.305,3.77,3.8,3558,0.1728,0.2565,0.0134,11334,464.00,SPY220318P00464000,19.16,-0.06,20.52,21.45,23,0.1649,-0.7579,0.0128,2807
Fri Mar 18 2022,SPY220318C00465000,3.46,-1.145,3.45,3.48,2882,0.1711,0.2418,0.0131,20366,465.00,SPY220318P00465000,21.71,1.87,21.26,22.14,31,0.1641,-0.7724,0.0125,7636
Fri Mar 18 2022,SPY220318C00466000,3.11,-1.13,3.16,3.19,2060,0.1692,0.2271,0.0127,6683,466.00,SPY220318P00466000,22.71,2.22,21.94,22.88,22,0.1616,-0.7864,0.0122,1518
Fri Mar 18 2022,SPY220318C00467000,2.83,-1.07,2.89,2.91,2081,0.1676,0.2125,0.0124,31720,467.00,SPY220318P00467000,22.43,1.28,22.7,23.59,4,0.1609,-0.8001,0.0118,2425
Fri Mar 18 2022,SPY220318C00468000,2.57,-1.01,2.63,2.65,648,0.1662,0.1991,0.012,7732,468.00,SPY220318P00468000,24,2.14,23.46,24.35,35,0.1591,-0.8133,0.0114,6449
Fri Mar 18 2022,SPY220318C00469000,2.37,-0.905,2.39,2.41,843,0.1648,0.1859,0.0116,16671,469.00,SPY220318P00469000,23.41,0.835,24.19,25.16,1,0.1567,-0.8261,0.011,4403
Fri Mar 18 2022,SPY220318C00470000,2.15,-0.845,2.16,2.19,7745,0.1633,0.1729,0.0112,37645,470.00,SPY220318P00470000,26.35,3.06,25,25.9,80,0.1554,-0.8384,0.0106,17658
Fri Mar 18 2022,SPY220318C00471000,1.95,-0.78,1.96,1.98,827,0.162,0.1603,0.0107,6720,471.00,SPY220318P00471000,24.67,0,25.79,26.76,0,0.1556,-0.8501,0.0102,3745
Fri Mar 18 2022,SPY220318C00472000,1.66,-0.825,1.77,1.8,780,0.1606,0.1489,0.0103,12555,472.00,SPY220318P00472000,27.54,2.725,26.58,27.56,26,0.1533,-0.8613,0.0097,2527
Fri Mar 18 2022,SPY220318C00473000,1.47,-0.79,1.6,1.62,584,0.1596,0.1377,0.0098,6939,473.00,SPY220318P00473000,26.47,0,27.44,28.42,0,0.152,-0.8718,0.0092,1195
Fri Mar 18 2022,SPY220318C00474000,1.43,-0.62,1.44,1.46,27416,0.1586,0.1269,0.0093,8864,474.00,SPY220318P00474000,27.59,1.235,28.29,29.28,1,0.1506,-0.8819,0.0088,2244
Fri Mar 18 2022,SPY220318C00475000,1.3,-0.56,1.3,1.32,19450,0.1575,0.1169,0.0089,37128,475.00,SPY220318P00475000,28.88,1.705,29.17,30.14,41,0.1492,-0.8913,0.0083,4328
Fri Mar 18 2022,SPY220318C00476000,1.17,-0.51,1.17,1.19,937,0.1566,0.1078,0.0084,4042,476.00,SPY220318P00476000,29.11,1.1,30.02,31.03,23,0.1485,-0.9001,0.0078,5112
Fri Mar 18 2022,SPY220318C00477000,1.03,-0.49,1.05,1.07,607,0.1556,0.099,0.0079,8248,477.00,SPY220318P00477000,30.19,0,30.92,31.92,0,0.1476,-0.9083,0.0074,7125
Fri Mar 18 2022,SPY220318C00478000,0.89,-0.48,0.94,0.96,2221,0.1549,0.0905,0.0075,7005,478.00,SPY220318P00478000,30.87,1.165,31.81,32.82,3,0.146,-0.9159,0.007,2643
Fri Mar 18 2022,SPY220318C00479000,0.79,-0.445,0.84,0.86,523,0.1543,0.0831,0.007,9646,479.00,SPY220318P00479000,31.34,0,32.72,33.73,0,0.1449,-0.923,0.0065,2028
Fri Mar 18 2022,SPY220318C00480000,0.77,-0.34,0.76,0.77,2169,0.1536,0.0763,0.0066,24043,480.00,SPY220318P00480000,33.2,1.74,33.65,34.64,5,0.1429,-0.9294,0.0061,6678
Fri Mar 18 2022,SPY220318C00481000,0.62,-0.385,0.68,0.7,1233,0.1532,0.0698,0.0062,3788,481.00,SPY220318P00481000,30.9,0,34.57,35.58,0,0.1424,-0.9354,0.0057,1250
Fri Mar 18 2022,SPY220318C00482000,0.6,-0.305,0.62,0.63,432,0.1528,0.0636,0.0058,4153,482.00,SPY220318P00482000,33.76,0,35.5,36.52,0,0.1446,-0.9409,0.0053,836
Fri Mar 18 2022,SPY220318C00483000,0.52,-0.29,0.55,0.56,234,0.1525,0.0584,0.0054,3168,483.00,SPY220318P00483000,37.61,0,36.45,37.47,0,0.1437,-0.9459,0.005,1547
Fri Mar 18 2022,SPY220318C00484000,0.5,-0.23,0.49,0.51,38,0.1523,0.0536,0.005,3141,484.00,SPY220318P00484000,35.76,0.625,37.39,38.41,2,0.1463,-0.9504,0.0046,130
Fri Mar 18 2022,SPY220318C00485000,0.44,-0.22,0.44,0.46,286,0.152,0.0491,0.0047,24956,485.00,SPY220318P00485000,37.81,1.765,38.34,39.4,1,0.142,-0.9545,0.0043,257
Fri Mar 18 2022,SPY220318C00486000,0.4,-0.195,0.4,0.41,21,0.1521,0.0447,0.0044,12510,486.00,SPY220318P00486000,42.65,0,39.29,40.37,0,0.1382,-0.9583,0.004,28
Fri Mar 18 2022,SPY220318C00487000,0.4,-0.135,0.36,0.37,15,0.1521,0.0412,0.0041,6859,487.00,SPY220318P00487000,57.33,0,40.26,41.34,0,0.1388,-0.9617,0.0037,24
Fri Mar 18 2022,SPY220318C00488000,0.31,-0.175,0.33,0.34,146,0.1525,0.0379,0.0038,5517,488.00,SPY220318P00488000,58.33,0,41.22,42.28,0,0.1382,-0.9648,0.0035,428
Fri Mar 18 2022,SPY220318C00489000,0.3,-0.14,0.3,0.31,10,0.1527,0.0348,0.0035,6066,489.00,SPY220318P00489000,39.66,0,42.19,43.27,0,0.1349,-0.9676,0.0032,15
Fri Mar 18 2022,SPY220318C00490000,0.27,-0.125,0.27,0.28,2811,0.1527,0.0319,0.0033,13877,490.00,SPY220318P00490000,44,3.18,43.17,44.22,2501,0.1384,-0.9701,0.003,3983
Fri Mar 18 2022,SPY220318C00491000,0.25,-0.115,0.24,0.26,10,0.1535,0.0293,0.0031,2351,491.00,SPY220318P00491000,41.5,0,44.13,45.21,0,0.1339,-0.9724,0.0028,6
Fri Mar 18 2022,SPY220318C00492000,0.22,-0.115,0.22,0.23,16,0.1539,0.0271,0.0028,3630,492.00,SPY220318P00492000,47.5,0,45.11,46.16,0,0.1318,-0.9746,0.0026,112
Fri Mar 18 2022,SPY220318C00493000,0.2,-0.105,0.2,0.21,19,0.1538,0.0251,0.0027,2026,493.00,SPY220318P00493000,37.73,0,46.09,47.16,0,0.1341,-0.9765,0.0024,80
Fri Mar 18 2022,SPY220318C00494000,0.21,-0.065,0.18,0.19,11,0.155,0.0232,0.0025,2810,494.00,SPY220318P00494000,72.73,0,47.07,48.16,0,0.1272,-0.9782,0.0023,77
Fri Mar 18 2022,SPY220318C00495000,0.17,-0.085,0.17,0.18,82,0.155,0.0213,0.0023,3852,495.00,SPY220318P00495000,51.16,0,48.07,49.13,0,0.1293,-0.9798,0.0021,900
Fri Mar 18 2022,SPY220318C00496000,0.2,-0.035,0.15,0.16,221,0.1561,0.0196,0.0021,2761,496.00,SPY220318P00496000,56.42,0,49.05,50.13,0,0.1278,-0.9812,0.002,14
Fri Mar 18 2022,SPY220318C00497000,0.15,-0.065,0.14,0.15,14,0.1557,0.0183,0.002,3043,497.00,SPY220318P00497000,69.65,0,50.03,51.1,0,0,-0.9826,0.0018,70
Fri Mar 18 2022,SPY220318C00498000,0.13,-0.065,0.13,0.14,126,0.1566,0.017,0.0019,1999,498.00,SPY220318P00498000,49.13,0,51,52.12,0,0,-0.9838,0.0017,43
Fri Mar 18 2022,SPY220318C00499000,0.14,-0.045,0.12,0.13,22,0.1573,0.0158,0.0018,1461,499.00,SPY220318P00499000,50.13,0,52,53.09,0,0,-0.9849,0.0016,55
Fri Mar 18 2022,SPY220318C00500000,0.12,-0.045,0.11,0.12,2345,0.1579,0.0146,0.0016,44502,500.00,SPY220318P00500000,52.1,0,52.98,54.08,0,0,-0.9859,0.0015,16207
Fri Mar 18 2022,SPY220318C00501000,0.11,-0.045,0.1,0.11,36,0.1575,0.0135,0.0015,3514,501.00,SPY220318P00501000,61.1,0,53.98,55.07,0,0,-0.9868,0.0014,10
Fri Mar 18 2022,SPY220318C00502000,0.11,-0.035,0.09,0.1,15,0.1578,0.0125,0.0014,1521,502.00,SPY220318P00502000,31.2,0,54.98,56.05,0,0,-0.9877,0.0013,6
Fri Mar 18 2022,SPY220318C00503000,0.09,-0.045,0.08,0.09,8,0.1606,0.0117,0.0013,1887,503.00,SPY220318P00503000,47.25,0,55.98,57.07,0,0,-0.9885,0.0012,6
Fri Mar 18 2022,SPY220318C00504000,0.09,-0.035,0.08,0.09,10,0.16,0.0109,0.0012,502,504.00,SPY220318P00504000,0,0,56.97,58.04,0,0,-0.9892,0.0011,0
Fri Mar 18 2022,SPY220318C00505000,0.08,-0.035,0.07,0.08,72,0.1598,0.0102,0.0012,6143,505.00,SPY220318P00505000,39.88,0,57.98,59.04,0,0,-0.9899,0.0011,149
Fri Mar 18 2022,SPY220318C00506000,0.08,-0.025,0.06,0.07,105,0.1623,0.0095,0.0011,1539,506.00,SPY220318P00506000,0,0,58.96,60.03,0,0,-0.9905,0.001,1
Fri Mar 18 2022,SPY220318C00507000,0.05,-0.045,0.06,0.07,6,0.1614,0.0089,0.001,1023,507.00,SPY220318P00507000,0,0,59.96,61.04,0,0,-0.9911,0.0009,0
Fri Mar 18 2022,SPY220318C00508000,0.05,-0.035,0.06,0.07,11,0.1635,0.0082,0.001,893,508.00,SPY220318P00508000,49.18,0,60.94,62.02,0,0,-0.9916,0.0009,11
Fri Mar 18 2022,SPY220318C00510000,0.06,-0.015,0.05,0.06,174,0.1646,0.0072,0.0008,8359,510.00,SPY220318P00510000,63.76,0,62.95,64.03,0,0,-0.9926,0.0008,7881
Fri Mar 18 2022,SPY220318C00512000,0.04,-0.025,0.04,0.05,10,0.1649,0.0064,0.0007,3375,512.00,SPY220318P00512000,0,0,64.93,66.02,0,0,-0.9934,0.0007,0
Fri Mar 18 2022,SPY220318C00514000,0.03,-0.025,0.03,0.04,7,0.1646,0.0056,0.0006,1282,514.00,SPY220318P00514000,0,0,66.93,68.02,0,0,-0.994,0.0006,0
Fri Mar 18 2022,SPY220318C00515000,0.04,-0.015,0.03,0.04,44,0.1666,0.0052,0.0006,6552,515.00,SPY220318P00515000,61.36,0,67.94,69,0,0,-0.9944,0.0006,154
Fri Mar 18 2022,SPY220318C00516000,0.03,-0.015,0.03,0.04,7,0.1686,0.0049,0.0006,1267,516.00,SPY220318P00516000,50.23,0,68.95,69.98,0,0,-0.9946,0.0005,0
Fri Mar 18 2022,SPY220318C00518000,0.03,-0.015,0.03,0.04,409,0.1726,0.0044,0.0005,988,518.00,SPY220318P00518000,0,0,70.92,71.98,0,0,-0.9951,0.0005,0
Fri Mar 18 2022,SPY220318C00520000,0.03,-0.005,0.02,0.03,57,0.1692,0.0039,0.0005,5298,520.00,SPY220318P00520000,71.2,0,72.93,73.99,0,0,-0.9956,0.0004,3392
Fri Mar 18 2022,SPY220318C00522000,0.02,-0.015,0.02,0.03,11,0.1731,0.0035,0.0004,1000,522.00,SPY220318P00522000,0,0,74.93,75.98,0,0,-0.996,0.0004,0
Fri Mar 18 2022,SPY220318C00524000,0.02,-0.015,0.02,0.03,18,0.1769,0.0031,0.0004,1865,524.00,SPY220318P00524000,0,0,76.93,78.02,0,0,-0.9963,0.0003,0
Fri Mar 18 2022,SPY220318C00525000,0.02,-0.005,0.02,0.03,20,0.1788,0.003,0.0004,2347,525.00,SPY220318P00525000,86.23,0,77.94,79.03,0,0,-0.9964,0.0003,11
Fri Mar 18 2022,SPY220318C00530000,0.02,-0.005,0.01,0.02,35,0.1796,0.0023,0.0003,872,530.00,SPY220318P00530000,81.7,0,82.93,83.96,0,0,-0.997,0.0002,19
Fri Mar 18 2022,SPY220318C00535000,0.02,0.005,0.01,0.02,41,0.1886,0.0018,0.0002,1776,535.00,SPY220318P00535000,0,0,87.93,89.03,0,0,-0.9974,0.0002,1
Fri Mar 18 2022,SPY220318C00540000,0.01,-0.005,0.01,0.02,22,0.1976,0.0015,0.0002,4984,540.00,SPY220318P00540000,0,0,92.93,93.94,0,0,-0.9978,0.0002,0
Fri Mar 18 2022,SPY220318C00545000,0.01,0,0,0.01,0,0.1887,0.0012,0.0001,2117,545.00,SPY220318P00545000,0,0,97.92,98.96,0,0,-0.998,0.0001,1
Fri Mar 18 2022,SPY220318C00550000,0.01,0.005,0,0.01,4,0.1966,0.001,0.0001,3554,550.00,SPY220318P00550000,75.4,0,102.92,104,0,0,-0.9982,0.0001,7
Fri Mar 18 2022,SPY220318C00555000,0.02,0,0,0.01,0,0.2045,0.0009,0.0001,662,555.00,SPY220318P00555000,0,0,107.91,108.99,0,0,-0.9983,0.0001,0
Fri Mar 18 2022,SPY220318C00560000,0.02,0,0,0.01,0,0.2123,0.0007,0.0001,543,560.00,SPY220318P00560000,0,0,112.92,114.01,0,0,-0.9985,0.0001,1
Fri Mar 18 2022,SPY220318C00565000,0.01,0,0,0.01,0,0.2201,0.0006,0.0001,463,565.00,SPY220318P00565000,118.25,0,117.92,119.01,0,0,-0.9986,0.0001,2
Fri Mar 18 2022,SPY220318C00570000,0.01,0,0,0.01,0,0.2278,0.0006,0.0001,945,570.00,SPY220318P00570000,0,0,122.92,124.01,0,0,-0.9986,0,0
Fri Mar 18 2022,SPY220318C00575000,0.01,0,0,0.01,0,0.2353,0.0005,0,498,575.00,SPY220318P00575000,0,0,127.91,129,0,0,-0.9987,0,0
Fri Mar 18 2022,SPY220318C00580000,0.01,0.005,0,0.01,110,0.2428,0.0004,0,677,580.00,SPY220318P00580000,0,0,132.91,133.99,0,0,-0.9988,0,1
Fri Mar 18 2022,SPY220318C00585000,0.01,0,0,0.01,0,0.2502,0.0004,0,570,585.00,SPY220318P00585000,0,0,137.91,139.01,0,0,-0.9988,0,1
Fri Mar 18 2022,SPY220318C00590000,0.01,0,0,0.01,0,0.2575,0.0003,0,688,590.00,SPY220318P00590000,0,0,142.9,143.99,0,0,-0.9988,0,0
Fri Mar 18 2022,SPY220318C00595000,0.01,0,0,0.01,0,0.2647,0.0003,0,174,595.00,SPY220318P00595000,0,0,147.91,149,0,0,-0.9989,0,2
Fri Mar 18 2022,SPY220318C00600000,0.01,0,0,0.01,0,0.2718,0.0002,0,11408,600.00,SPY220318P00600000,135.38,0,152.91,154,0,0,-0.9989,0,3
Fri Mar 18 2022,SPY220318C00605000,0.01,0,0,0.01,0,0.2788,0.0002,0,214,605.00,SPY220318P00605000,0,0,157.9,158.97,0,0,-0.999,0,0
Fri Mar 18 2022,SPY220318C00610000,0.01,0,0,0.01,0,0.2858,0.0002,0,344,610.00,SPY220318P00610000,0,0,162.9,163.98,0,0,-0.999,0,0
Fri Mar 18 2022,SPY220318C00615000,0.01,0,0,0.01,0,0.2926,0.0002,0,1675,615.00,SPY220318P00615000,0,0,167.9,168.99,0,0,-0.999,0,0
Fri Mar 18 2022,SPY220318C00620000,0.01,0,0,0.01,0,0.2995,0.0001,0,663,620.00,SPY220318P00620000,0,0,172.9,173.99,0,0,-0.999,0,1
Fri Mar 18 2022,SPY220318C00625000,0.01,0.005,0,0.01,20,0.3062,0.0001,0,2316,625.00,SPY220318P00625000,0,0,177.89,178.98,0,0,-0.999,0,0
Fri Mar 18 2022,SPY220318C00630000,0.01,0,0,0.01,0,0.3129,0.0001,0,1461,630.00,SPY220318P00630000,164.5,0,182.89,183.97,0,0,-0.999,0,1
Fri Mar 18 2022,SPY220318C00635000,0.01,0,0,0.01,0,0.3195,0.0001,0,3281,635.00,SPY220318P00635000,0,0,187.89,188.99,0,0,-0.999,0,0
Fri Mar 18 2022,SPY220318C00640000,0.01,0,0,0.01,0,0.3261,0.0001,0,238,640.00,SPY220318P00640000,0,0,192.89,193.96,0,0,-0.9991,0,0
Fri Mar 18 2022,SPY220318C00645000,0.01,0,0,0.01,0,0.3326,0.0001,0,527,645.00,SPY220318P00645000,204.65,0,197.89,198.98,0,0,-0.9991,0,31
Fri Mar 18 2022,SPY220318C00650000,0.01,0,0,0.01,0,0.339,0.0001,0,490,650.00,SPY220318P00650000,193.8,0,202.88,203.97,0,0,-0.9991,0,15
Fri Mar 25 2022,SPY220325C00300000,0,0,0,0,0,0,0.9909,0.0003,0,300.00,SPY220325P00300000,0,0,0,0,0,0,-0.0114,0.0004,0
Fri Mar 25 2022,SPY220325C00305000,0,0,0,0,0,0,0.9899,0.0004,0,305.00,SPY220325P00305000,0,0,0,0,0,0,-0.0125,0.0004,0
Fri Mar 25 2022,SPY220325C00310000,0,0,0,0,0,0,0.9888,0.0004,0,310.00,SPY220325P00310000,0,0,0,0,0,0,-0.0137,0.0005,0
Fri Mar 25 2022,SPY220325C00315000,0,0,131.52,134.61,0,0.6238,0.9875,0.0005,0,315.00,SPY220325P00315000,0.37,-0.095,0.39,0.4,5,0.4663,-0.0152,0.0005,9
Fri Mar 25 2022,SPY220325C00320000,0,0,126.56,129.65,0,0.5951,0.9861,0.0005,0,320.00,SPY220325P00320000,0.48,0,0.43,0.44,0,0.4558,-0.0168,0.0006,12
Fri Mar 25 2022,SPY220325C00325000,0,0,121.61,124.69,0,0.5677,0.9845,0.0006,0,325.00,SPY220325P00325000,0.49,-0.075,0.48,0.49,145,0.4438,-0.0187,0.0006,145
Fri Mar 25 2022,SPY220325C00330000,0,0,116.65,119.73,0,0.5417,0.9825,0.0007,0,330.00,SPY220325P00330000,0.5,-0.125,0.53,0.54,3,0.4322,-0.0208,0.0007,13
Fri Mar 25 2022,SPY220325C00335000,0,0,111.71,114.78,0,0.5172,0.9803,0.0008,0,335.00,SPY220325P00335000,0.72,0,0.59,0.6,0,0.4208,-0.0234,0.0008,3
Fri Mar 25 2022,SPY220325C00340000,0,0,106.77,109.84,0,0.4936,0.9777,0.0008,0,340.00,SPY220325P00340000,0.66,-0.1,0.65,0.67,1,0.4091,-0.0262,0.0009,5
Fri Mar 25 2022,SPY220325C00345000,0,0,101.85,104.9,0,0.4715,0.9748,0.001,0,345.00,SPY220325P00345000,0.89,0,0.72,0.74,0,0.3978,-0.0296,0.0011,2
Fri Mar 25 2022,SPY220325C00350000,0,0,96.93,99.98,0,0.4509,0.9712,0.0011,0,350.00,SPY220325P00350000,1.03,0,0.81,0.83,0,0.3866,-0.0335,0.0012,296
Fri Mar 25 2022,SPY220325C00355000,0,0,92.04,95.06,0,0.4315,0.9671,0.0013,0,355.00,SPY220325P00355000,0.92,-0.12,0.9,0.93,5,0.376,-0.038,0.0014,158
Fri Mar 25 2022,SPY220325C00360000,0,0,87.16,90.16,0,0.4137,0.9624,0.0015,0,360.00,SPY220325P00360000,1.08,-0.08,1.02,1.04,28,0.365,-0.0432,0.0016,98
Fri Mar 25 2022,SPY220325C00365000,0,0,82.3,85.29,0,0.398,0.9568,0.0017,0,365.00,SPY220325P00365000,1.26,-0.05,1.16,1.18,6,0.3555,-0.0493,0.0018,17
Fri Mar 25 2022,SPY220325C00370000,0,0,77.47,80.44,0,0.3828,0.9501,0.002,0,370.00,SPY220325P00370000,1.46,-0.015,1.33,1.35,711,0.3458,-0.0565,0.0021,789
Fri Mar 25 2022,SPY220325C00375000,0,0,72.67,75.61,0,0.3687,0.9423,0.0022,0,375.00,SPY220325P00375000,1.66,-0.015,1.52,1.55,74,0.3362,-0.065,0.0024,97
Fri Mar 25 2022,SPY220325C00380000,0,0,67.9,70.82,0,0.3556,0.9329,0.0026,0,380.00,SPY220325P00380000,1.91,0.005,1.75,1.78,147,0.327,-0.075,0.0027,145
Fri Mar 25 2022,SPY220325C00385000,0,0,63.18,66.05,0,0.3436,0.9218,0.003,0,385.00,SPY220325P00385000,2.15,-0.025,2.02,2.06,191,0.3179,-0.0868,0.0032,222
Fri Mar 25 2022,SPY220325C00390000,0,0,58.51,61.3,0,0.3316,0.9089,0.0035,0,390.00,SPY220325P00390000,2.47,-0.015,2.35,2.38,946,0.3091,-0.1006,0.0036,615
Fri Mar 25 2022,SPY220325C00395000,0,0,53.89,56.6,0,0.3207,0.8936,0.004,0,395.00,SPY220325P00395000,2.85,0,2.73,2.77,150,0.3004,-0.1166,0.0041,134
Fri Mar 25 2022,SPY220325C00400000,53.39,0,49.35,51.96,0,0.3096,0.876,0.0046,1,400.00,SPY220325P00400000,3.01,-0.265,3.17,3.22,83,0.2915,-0.135,0.0047,190
Fri Mar 25 2022,SPY220325C00402000,0,0,47.55,50.13,0,0.3054,0.868,0.0048,0,402.00,SPY220325P00402000,3.33,-0.13,3.37,3.42,40,0.2881,-0.1432,0.005,40
Fri Mar 25 2022,SPY220325C00404000,0,0,45.76,48.3,0,0.3019,0.8597,0.0051,0,404.00,SPY220325P00404000,3.91,0.25,3.59,3.64,158,0.2846,-0.1518,0.0052,162
Fri Mar 25 2022,SPY220325C00405000,0,0,44.87,47.39,0,0.2991,0.8553,0.0052,0,405.00,SPY220325P00405000,3.87,0.11,3.7,3.75,133,0.2828,-0.1563,0.0054,89
Fri Mar 25 2022,SPY220325C00406000,0,0,43.99,46.48,0,0.2968,0.8509,0.0054,0,406.00,SPY220325P00406000,3.88,0.01,3.81,3.87,21,0.2813,-0.1609,0.0055,30
Fri Mar 25 2022,SPY220325C00408000,0,0,42.23,44.68,0,0.293,0.8416,0.0057,0,408.00,SPY220325P00408000,3.88,-0.21,4.05,4.11,302,0.2777,-0.1705,0.0058,297
Fri Mar 25 2022,SPY220325C00410000,0,0,40.48,42.89,0,0.2887,0.8318,0.006,0,410.00,SPY220325P00410000,4.48,0.16,4.31,4.36,236,0.2741,-0.1806,0.0061,216
Fri Mar 25 2022,SPY220325C00412000,0,0,38.76,41.11,0,0.2845,0.8214,0.0063,0,412.00,SPY220325P00412000,4.83,0.26,4.58,4.64,91,0.2704,-0.1913,0.0064,88
Fri Mar 25 2022,SPY220325C00414000,0,0,37.04,39.35,0,0.2802,0.8104,0.0066,0,414.00,SPY220325P00414000,5.07,0.24,4.87,4.92,303,0.267,-0.2025,0.0067,274
Fri Mar 25 2022,SPY220325C00415000,42.1,0,36.19,38.47,0,0.2781,0.8046,0.0068,0,415.00,SPY220325P00415000,5.07,0.1,5.02,5.07,72,0.2652,-0.2084,0.0068,152
Fri Mar 25 2022,SPY220325C00416000,0,0,35.37,37.6,0,0.2761,0.7988,0.0069,0,416.00,SPY220325P00416000,5.62,0.51,5.17,5.23,246,0.2636,-0.2144,0.007,116
Fri Mar 25 2022,SPY220325C00418000,0,0,33.71,35.87,0,0.2717,0.7865,0.0073,0,418.00,SPY220325P00418000,5.95,0.545,5.49,5.55,16,0.2598,-0.2269,0.0074,13
Fri Mar 25 2022,SPY220325C00419000,0,0,32.85,35.01,0,0.2696,0.7802,0.0075,0,419.00,SPY220325P00419000,5.87,0.315,5.66,5.72,615,0.258,-0.2334,0.0075,256
Fri Mar 25 2022,SPY220325C00420000,0,0,32.01,34.16,0,0.2674,0.7736,0.0076,0,420.00,SPY220325P00420000,6.48,0.775,5.83,5.9,362,0.2561,-0.2401,0.0077,434
Fri Mar 25 2022,SPY220325C00421000,0,0,31.19,33.31,0,0.2649,0.7668,0.0078,0,421.00,SPY220325P00421000,6.06,0.185,6.01,6.07,152,0.2544,-0.2469,0.0079,252
Fri Mar 25 2022,SPY220325C00422000,0,0,30.38,32.47,0,0.2627,0.7599,0.008,0,422.00,SPY220325P00422000,6.08,0.045,6.19,6.26,140,0.2525,-0.2539,0.008,59
Fri Mar 25 2022,SPY220325C00423000,0,0,29.56,31.63,0,0.2608,0.7528,0.0082,0,423.00,SPY220325P00423000,6.55,0.345,6.38,6.45,125,0.2505,-0.2611,0.0082,105
Fri Mar 25 2022,SPY220325C00424000,0,0,28.76,30.79,0,0.2586,0.7455,0.0084,0,424.00,SPY220325P00424000,6.08,-0.305,6.57,6.64,109,0.2488,-0.2685,0.0084,69
Fri Mar 25 2022,SPY220325C00425000,0,0,27.96,29.97,0,0.2563,0.738,0.0086,0,425.00,SPY220325P00425000,6.36,-0.205,6.77,6.84,65,0.2468,-0.2761,0.0086,323
Fri Mar 25 2022,SPY220325C00426000,29.29,-1.72,27.17,29.14,2,0.2542,0.7303,0.0088,1,426.00,SPY220325P00426000,6.71,-0.035,6.98,7.04,51,0.2449,-0.2839,0.0088,81
Fri Mar 25 2022,SPY220325C00427000,29.41,-0.775,26.38,28.33,1,0.2517,0.7224,0.009,1,427.00,SPY220325P00427000,6.37,-0.565,7.19,7.25,361,0.2429,-0.2918,0.009,191
Fri Mar 25 2022,SPY220325C00428000,0,0,25.6,27.51,0,0.2499,0.7143,0.0092,0,428.00,SPY220325P00428000,7.05,-0.085,7.4,7.47,203,0.241,-0.3,0.0091,170
Fri Mar 25 2022,SPY220325C00429000,0,0,24.82,26.71,0,0.2477,0.706,0.0094,0,429.00,SPY220325P00429000,7.25,-0.08,7.63,7.69,73,0.2391,-0.3084,0.0093,74
Fri Mar 25 2022,SPY220325C00430000,0,0,24.05,25.91,0,0.2454,0.6975,0.0096,0,430.00,SPY220325P00430000,7.2,-0.345,7.85,7.92,57,0.2371,-0.317,0.0095,144
Fri Mar 25 2022,SPY220325C00431000,0,0,23.29,25.12,0,0.2433,0.6887,0.0098,0,431.00,SPY220325P00431000,7.59,-0.165,8.09,8.16,110,0.2352,-0.3258,0.0097,88
Fri Mar 25 2022,SPY220325C00432000,0,0,22.53,24.33,0,0.241,0.6797,0.01,0,432.00,SPY220325P00432000,9,1.03,8.33,8.4,89,0.2328,-0.3348,0.0099,95
Fri Mar 25 2022,SPY220325C00433000,0,0,21.78,23.55,0,0.2388,0.6705,0.0102,0,433.00,SPY220325P00433000,8.81,0.62,8.58,8.65,32,0.231,-0.344,0.0101,181
Fri Mar 25 2022,SPY220325C00434000,0,0,21.04,22.78,0,0.2365,0.661,0.0104,0,434.00,SPY220325P00434000,8.22,-0.205,8.83,8.91,72,0.2288,-0.3535,0.0103,89
Fri Mar 25 2022,SPY220325C00435000,0,0,20.31,22.02,0,0.2344,0.6513,0.0106,0,435.00,SPY220325P00435000,9.21,0.55,9.1,9.17,192,0.2269,-0.3632,0.0105,402
